case,run,VB_mm,feed_mm,DOC_mm,material,smcAC_mean,smcAC_rms,smcDC_mean,smcDC_rms,vib_table_mean,vib_table_rms,vib_spindle_mean,vib_spindle_rms,AE_table_mean,AE_table_rms,AE_spindle_mean,AE_spindle_rms,rise
11,14,,0.25,0.75,1,-0.2191830961696066,1.556149612294342,5.420476265871078,5.463968961256096,0.6836531099213561,0.7000999399113363,0.2787282986111111,0.2815026825940206,0.1728196469099162,0.1752462323148383,0.2430815806586621,0.2479552968649596,0.5382166019144472
11,15,0.31,0.25,0.75,1,-0.2289657521091058,1.543259735780158,5.390605055351839,5.430112424331366,0.5618004591204343,0.57660114638323,0.2786546495225694,0.2814935880319039,0.1851579741569562,0.1880101312065238,0.2223784064604377,0.2255066749681134,0.5254752678588408
11,16,0.37,0.25,0.75,1,-0.2209497549019607,1.5118484406649608,5.293362995497947,5.3277504934189,0.8801404676034693,0.9210572719503696,0.2808866373697917,0.2877206372114597,0.1807820433547948,0.1834545362226919,0.2302698307218802,0.2338996997862056,0.4944259553428078
11,17,,0.25,0.75,1,-0.2203345107251142,1.6605480498323102,5.799844877725737,5.84220376553147,0.7444588144644846,0.7601052807162971,0.2709918891059028,0.2739804218486741,0.2041877493162623,0.2073142704197484,0.2618553273416767,0.2660357752823649,0.6414119557326871
11,18,0.42,0.25,0.75,1,-0.2178355090843589,1.75422935550777,6.0811221391917405,6.126887890299879,0.5670058987846806,0.5771316920971981,0.2703964572482639,0.2738880245535454,0.213832080864425,0.2169240978452329,0.2423956859676898,0.2462140361002532,0.7340136815182651
11,19,0.47,0.25,0.75,1,-0.2043659826746619,2.046906515284898,7.127885951652724,7.192306038241915,0.7031437662998719,0.7112198185528502,0.2703948296440972,0.2711275865006309,0.2061242092237169,0.2084352020933012,0.2657297540134841,0.2706816623287334,1.0233180405680244
11,20,0.57,0.25,0.75,1,-0.2102399226444036,1.952194106283088,6.805315733713927,6.858367210340837,0.569814375787437,0.5776144855309282,0.2678652615017361,0.2692040326127666,0.2510579184128328,0.2539949635677204,0.2753317270919559,0.2818188331903952,0.9296970938525623
11,21,0.65,0.25,0.75,1,-0.2046625247397926,2.0963641735828373,7.314572971359438,7.373543448668219,0.5961800606443631,0.6042086597679179,0.2672663031684028,0.2730176448259847,0.2340254180665852,0.2368549438352419,0.2765941480785883,0.2821159115465245,1.0722057506472222
11,22,0.68,0.25,0.75,1,-0.2011976107318622,2.1958633156847256,7.6620889816102915,7.73122475876668,0.3275033241645361,0.3301688622715196,0.2711707899305555,0.2718004242546903,0.2649518622118511,0.2684090354691017,0.3105911793689707,0.3228513754341288,1.1705582683281635
11,23,0.76,0.25,0.75,1,-0.2096717317116776,1.9953710258251551,6.993411771483856,7.042967749922065,0.3175420555009823,0.3208514254587666,0.2715224880642361,0.272397363645049,0.2583546681447072,0.2614525662446358,0.4575803425413856,0.509886989468521,0.9723764441762184
12,2,0.05,0.5,0.75,1,-0.2597077956889613,1.0651637803921763,3.751982860966847,3.7860596945352505,1.172392671100936,1.2247703412783828,0.3155485026041666,0.3161307596826914,0.1527623833550347,0.1560426834734989,0.1859524197048611,0.1900422038818084,0.0
12,3,0.08,0.5,0.75,1,-0.2590423614924805,1.2259971477851963,4.345397645474904,4.384867074850787,1.3765795152763491,1.4332944552388762,0.3044171820746528,0.3049351500855665,0.1661871719105981,0.1700365083422189,0.2198742479684362,0.2259604279137798,0.15099402585187766
12,4,,0.5,0.75,1,-0.2606188824911497,1.3649052712097225,4.835696082389172,4.880693085877547,1.1207872047216116,1.1592989059348426,0.2930818684895833,0.2934295032049386,0.176408989721859,0.1808032119409838,0.2174729357965945,0.2231405213884827,0.28140413365087025
12,5,0.12,0.5,0.75,1,-0.2543865610234107,1.5350587679356589,5.403871133598399,5.459957077863062,0.993705208142831,1.0151903672380076,0.3091494411892361,0.3135201045951863,0.1797509542117896,0.1845342730128571,0.2387267201885623,0.2458339464580305,0.44114810904523505
12,6,0.17,0.5,0.75,1,-0.2575784339537483,1.6687725344051616,5.875950045741408,5.93579450397228,0.5327035990701823,0.5437975191214616,0.2928521050347222,0.3030749657664299,0.1872853732882478,0.1920004054879982,0.2329496326128785,0.2388104423436555,0.5666816363120667
12,7,0.2,0.5,0.75,1,-0.2485953987418831,1.7870721242879608,6.268473679199557,6.334861670260203,0.6365986634953954,0.658633078538927,0.2837204318576389,0.2918321690569749,0.2151367131349902,0.2201924427368129,0.2882783039781212,0.2959987545042211,0.6777439837749547
12,8,0.24,0.5,0.75,1,-0.243676889602311,1.8939867480011192,6.682486053727919,6.752877308444076,0.56390941069217,0.5822566846168268,0.2730665418836805,0.2780384392759926,0.2327441840921736,0.2386326725614588,0.2864924803771185,0.2923390378216346,0.7781178658776621
12,9,0.32,0.5,0.75,1,-0.243550833085233,2.1692360753179263,7.608046998547511,7.696677403120821,0.6862023037398922,0.7104158671651398,0.2713486056857639,0.2787227260107692,0.2305451375575153,0.2358229534105912,0.2907949448994552,0.2981628032045836,1.036528198996072
12,10,,0.5,0.75,1,-0.2411336531943738,2.134132853283084,7.480731911541479,7.57110840106584,0.6355211003500136,0.6606632730075095,0.2726475694444444,0.2804731383433436,0.2284729872840727,0.2336689656784176,0.2842617924065787,0.2915044241560661,1.0035724952056952
12,11,0.4,0.5,0.75,1,-0.2325034958525395,2.2562623608311942,7.901084957394293,7.9969027590776784,0.8082094088025239,0.8386533809637817,0.2706856282552083,0.2761660202799046,0.2221156401231222,0.2270061254775469,0.282402230126684,0.2895208606791596,1.1182304565411287
12,12,0.45,0.5,0.75,1,-0.2274764993426199,2.2240478474025247,7.724215885780377,7.88969776434868,0.6268954112031823,0.649360208446535,0.2736309136284722,0.2820050635704256,0.2252711087740384,0.2301802213499589,0.289400071891778,0.2987939948597712,1.0879867381368016
12,13,0.49,0.5,0.75,1,-0.2321074374027825,2.3541747228678847,8.222642118376172,8.321419934857616,0.4631480627681009,0.4768761850697993,0.2680841742621527,0.2700238402829328,0.225011028112584,0.2295599418058796,0.2837659772166682,0.2895963615486313,1.2101528104918429
12,14,0.58,0.5,0.75,1,-0.2353626997674069,2.5741496797761974,9.050698740765467,9.148746977017543,0.3788100555586388,0.3861577243200682,0.2635662163628472,0.2638099067358895,0.2257938821665322,0.2303264987656171,0.2759411795016678,0.2823056027260125,1.416670306634381
12,15,0.65,0.5,0.75,1,-0.2315854711314564,2.723869327027728,9.251097389396303,9.35306767570056,0.3462711677570239,0.3517541985026961,0.2600370279947916,0.2603121118465041,0.2604054474220927,0.2656391466240606,0.3261697741656314,0.3358577222036793,1.5572305190708258
13,1,,0.25,0.75,2,-0.2474053145226537,1.191841490823383,4.222709001871908,4.2477050426844185,0.7222999146424104,0.7585366801053011,0.3012266710069444,0.3017680024117506,0.1108436414930555,0.1115440531462172,0.124118177625868,0.124746728817204,0.0
13,2,,0.25,0.75,2,-0.2392593155975835,1.110233739705698,3.865922843814842,3.883094679874419,0.5908840321411309,0.6116287348855468,0.2983768717447916,0.2986617842207589,0.1143118625217013,0.1154368937825324,0.126962415907118,0.1279252752848743,-0.06847198368745012
13,3,0.1,0.25,0.75,2,-0.2261244984006282,1.1864596678964838,4.138796527483984,4.16049308937928,0.6486696230336142,0.6635746834847507,0.2833040364583333,0.2840663053040637,0.1023549397786458,0.1036265778266778,0.1343546549479166,0.1358870494881381,-0.004515552586763128
13,4,0.13,0.25,0.75,2,-0.2400502151095016,1.2839021745404202,4.471862263251868,4.496882317232015,0.6661625020630777,0.6830388392585488,0.2858892144097222,0.2864749614628959,0.1223445638020833,0.1242748392444826,0.1464124891493055,0.1513158463670874,0.07724238871180526
13,5,0.17,0.25,0.75,2,-0.2453188371200189,1.4090805691944914,4.936412478421218,4.967156124397563,0.7016733859954426,0.7111055867756372,0.287694091796875,0.2881100778469134,0.1256334440004348,0.1265156790541115,0.1403487141927083,0.1417865795558212,0.18227178701509122
13,6,0.32,0.25,0.75,2,-0.2236671985035211,1.6410258424832471,5.731937385407679,5.762801343800641,1.0046126054673363,1.027275247886296,0.2825633409288194,0.2841024074515362,0.1375834147135416,0.1399123400713509,0.16130126953125,0.1652159092602422,0.3768826266901863
13,7,0.38,0.25,0.75,2,-0.2260309343313105,1.7349682710399246,6.033939619764359,6.077941228123026,0.9874459220930062,1.0278612158578602,0.2794200303819444,0.2799570309833465,0.1459068946212132,0.1479442070098406,0.1658518473307291,0.1690779265334319,0.4557038703538696
13,8,0.49,0.25,0.75,2,-0.2196963834687004,1.8129070876944533,6.321939780788216,6.366920709745877,1.0089379525216378,1.0448274479704762,0.2727228461371527,0.2745496822767963,0.1495661078559027,0.1526825319561864,0.1904291433327761,0.1992903578814021,0.5210974795331278
13,9,0.56,0.25,0.75,2,-0.2166221167252667,1.9084065187914845,6.6650973314317,6.714061468409895,0.951415741549208,0.9909984339752912,0.2775056966145833,0.2831257658202588,0.1465379503038194,0.1480628184241807,0.1733858913845486,0.1766173314398499,0.6012251071013336
13,10,0.68,0.25,0.75,2,-0.2082328990026173,2.205255488572035,7.7176510329148,7.777638949126929,1.3378909234969127,1.3546287496356928,0.2673638237847222,0.2686918083542164,0.1626945025032704,0.1649829996123186,0.193614789721375,0.1964122887314797,0.8502925980941775
13,11,0.83,0.25,0.75,2,-0.2006311300485586,2.347506204957985,8.217028951650658,8.276982401831964,1.2098486368293866,1.223936100006561,0.2700043402777777,0.2706888277952016,0.1782497996152962,0.1829700892991833,0.2009466971489978,0.2082672283113097,0.9696463187703019
13,12,0.92,0.25,0.75,2,-0.2105745550293122,2.469826145922697,8.614130801533193,8.684442390667726,1.08642578125,1.1016915035975587,0.2679132758246528,0.268480012317935,0.1829253571484945,0.1885557440628765,0.2153767821609333,0.2287742326261349,1.0722773665283452
13,13,1.07,0.25,0.75,2,-0.2089089147623491,2.548328377166912,8.904682805104931,8.980018503983887,0.9358797641624862,0.9626227372662438,0.2656479220920139,0.2667978991390621,0.1930037399045521,0.2008570871061978,0.2269889297087536,0.2383718703443719,1.1381437018159193
13,14,1.3,0.25,0.75,2,-0.2040528130032206,2.882190429521112,9.44057509365142,9.517403883821013,1.0740947487680734,1.1012764533510462,0.2685320366753472,0.2691133478248407,0.1920794558549589,0.1961909609059914,0.200044517350621,0.2030636086168456,1.4182665662444363
13,15,1.53,0.25,0.75,2,-0.2076408221071484,2.8815982812462697,9.48876402097743,9.558515195865263,0.7630622216471044,0.7898214622070876,0.2671567111545139,0.2684166358075089,0.1966755201822185,0.203557824071668,0.2166133000823835,0.2301673219354469,1.4177697314896458
14,1,,0.5,0.75,2,-0.2343719515084284,1.5785901044212527,5.5465435968180845,5.589224716453455,0.8815443320352523,0.9399852303904888,0.3156464301215277,0.3160648581608976,0.1370743136935764,0.1396301878569445,0.1437742784288194,0.1453150628204586,0.0
14,2,0.09,0.5,0.75,2,-0.2330722218516542,1.807581186686756,6.365125206990295,6.418109276851068,0.7982119887796972,0.8457803009445295,0.3078776041666666,0.3086736165284559,0.1507435438368055,0.154960894909326,0.1630260552300347,0.1688592912273635,0.1450605078697466
14,3,0.17,0.5,0.75,2,-0.2384535743300391,2.017688190179772,7.097505049272017,7.153130462333363,1.295190560177526,1.3473240729964011,0.3071021864149305,0.3157436594211087,0.1566812472873263,0.1608156522515701,0.1872224934895833,0.1944026217063199,0.2781583924343063
14,4,0.24,0.5,0.75,2,-0.232356592607515,2.0989806104203765,7.3399797012176,7.415711406010762,1.198144593610313,1.233652651717971,0.3032956271701389,0.3192684463901292,0.161352064344618,0.1658150178942437,0.1911105685763889,0.1992465066376866,0.3296552439684214
14,5,,0.5,0.75,2,-0.2396650745896184,2.0584134026560688,7.212892401313488,7.281634081220324,1.2002002917459984,1.237169428818494,0.3003125,0.3036914695177974,0.1608959282769097,0.164876753846303,0.1924327935112847,0.2002877004141231,0.3039568643506291
14,6,0.35,0.5,0.75,2,-0.2247905472285067,2.346384164139028,8.26989503150238,8.346206030290631,1.0080182618477542,1.0525930528591398,0.2865273708767361,0.2964338764714778,0.171508858602384,0.1766116594509948,0.2118632206159358,0.2227507728453043,0.4863796229099424
14,8,0.6,0.5,0.75,2,-0.2311313349586288,2.819279289081387,9.47173727212144,9.550579871374875,1.0787065723274327,1.116907739485802,0.2799922688802083,0.2851747048152895,0.2232243199687382,0.2329587514447558,0.2939142558985981,0.3287891317026603,0.7859476511256857
14,9,0.81,0.5,0.75,2,-0.216421710466594,3.0488763558901164,9.522321015415669,9.593867426028435,0.9924234347690912,1.0242629665774112,0.2790077039930556,0.2876792240816662,0.2301057936653258,0.2432256487472249,0.3086065277612667,0.3367685391108521,0.9313920360649317
14,10,1.14,0.5,0.75,2,-0.2120258485004579,3.30970546399572,9.534568668916547,9.6057229596962,1.0875744284148707,1.1173928493547278,0.2728177897135416,0.2745388276818949,0.2127541943700489,0.2180689663646907,0.2576149736899927,0.264213493934593,1.0966211904699188
15,1,,0.25,1.5,2,-0.2257888737801951,1.7520372599846834,6.084600274522164,6.136454233703355,0.7624294598819631,0.8239836946496338,0.2810880533854166,0.2824020977960034,0.1457948133680555,0.1503981598016544,0.1521366373697916,0.1561923476987381,0.0
15,2,0.15,0.25,1.5,2,-0.2090944189678497,2.103430978603537,7.341729820146692,7.396410622583561,0.9404025673289268,1.0023993520174637,0.2733629014756944,0.2747294003737383,0.1842351899529895,0.193518465191395,0.1717415364583333,0.1772254513810411,0.200562925597784
15,3,0.28,0.25,1.5,2,-0.2056281682491149,2.2690295534820155,7.948467595633388,8.012352076562482,0.9603798911796204,1.0181365719841895,0.2801955837673611,0.2811037160008975,0.1936400509073781,0.2035501629718629,0.2001197273812811,0.2127489068405538,0.2950806499981922
15,4,0.37,0.25,1.5,2,-0.2073858473994508,2.440243603517803,8.548292614812986,8.6187246719339,0.9734001314756068,1.0212006126899846,0.2746733940972222,0.2765819642089674,0.2204800912462142,0.232346222393104,0.2228666550371171,0.2409167661121753,0.39280348611943106
15,5,0.48,0.25,1.5,2,-0.2032356128698695,2.612059682384192,9.160248876217022,9.235880784773755,1.029016326911819,1.0418748798725297,0.2649275716145833,0.2652163029192712,0.1856475911990168,0.18930169505496,0.1988665849822675,0.2028301541900966,0.4908699386946983
15,6,0.56,0.25,1.5,2,-0.2122765060750079,2.6287404115388013,9.180544294250344,9.254376121242824,1.1002834070913317,1.1559493618098675,0.2690196397569444,0.2736432424683291,0.2566099414652568,0.2704389770121911,0.2379454238150291,0.249158503138188,0.5003907003449128
15,7,0.7,0.25,1.5,2,-0.1637835043718132,2.900703057200617,9.614539595682787,9.665448529772258,0.9464473596511274,0.9876973213175444,0.269678955078125,0.272794971621523,0.2833945114709157,0.3032132475133628,0.3112233368195257,0.3401764640409362,0.6556172197079734
16,1,,0.5,1.5,2,-0.2306311829908101,2.786238508521044,9.499792393313784,9.571237094204454,1.0406291537493688,1.1391698399925818,0.3213608127170139,0.3225683094491051,0.2112146826416841,0.2206230015732737,0.1894775987545843,0.1973842459141713,0.0
16,2,,0.5,1.5,2,-0.2070864076967592,2.992414286427653,9.54256238085512,9.61155440264337,0.8756985151862076,0.9266567085778844,0.3170003255208333,0.3189461748483065,0.2121865650792508,0.21835816900252,0.1989610294092084,0.206457185080622,0.0739978925982358
16,3,0.24,0.5,1.5,2,-0.2083747489668462,3.1840701792510164,9.54109101367048,9.612684567814732,1.3037550005237206,1.3501516158706135,0.3037009006076389,0.3040459783181354,0.2271862175734358,0.2336303732481253,0.2269640360793022,0.2332358175938048,0.14278449942935592
16,4,,0.5,1.5,2,-0.2036701587594609,3.39523770086637,9.61888770830385,9.675850896163343,1.42923142413464,1.480576379340811,0.2974104817708333,0.2992858976269894,0.2864997004945717,0.3017795746512836,0.2554677175085345,0.2682810319056152,0.2185739628832377
16,5,0.4,0.5,1.5,2,-0.2027279027256499,3.4557164568782524,9.61198167593728,9.67167114609032,1.205680906310562,1.2506376314042864,0.2878724500868055,0.2909096305056014,0.2866542752255479,0.3034972466804958,0.2640845444623161,0.2805301730418464,0.24028020081905058
16,6,0.62,0.5,1.5,2,-0.1841032926088581,3.4832906354667488,9.647469410023469,9.703717348324854,1.0615045013850417,1.094959388397141,0.2792595757378472,0.2801598635188309,0.250449710422092,0.2688292705314162,0.2970622933956083,0.337021716874801,0.25017676154210694
